seed,scenario,a_local,a_neighbor,a_total,y_true,p_calibrated,wet_pred,y_hat_amount,is_wet_true
42,10pct,1.0,0.85714287,0.9285714328289032,0.0,0.11145835726663526,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.24549721460833918,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.16443986771727523,False,0.0,False
42,10pct,1.0,1.0,1.0,1.8000000257045032,0.9231387409788444,True,7.474826392005342,True
42,10pct,0.8333333333333334,0.85714287,0.8452380994955699,6.700000132620335,0.8180279801513433,True,4.233223600936363,True
42,10pct,1.0,1.0,1.0,0.0,0.08220921094519032,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.06596437202352798,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.041472367125195676,False,0.0,False
42,10pct,0.6666666666666666,1.0,0.8333333333333333,0.0,0.06711344961916349,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.05425964312931247,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.051321624859104374,False,0.0,False
42,10pct,0.8333333333333334,0.85714287,0.8452380994955699,0.0,0.05144390548465016,False,0.0,False
42,10pct,1.0,0.71428573,0.8571428656578064,0.0,0.062398465918853126,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.06333910461082728,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.06668020699875651,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.04689477315352934,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.04878938909634343,False,0.0,False
42,10pct,0.8333333333333334,0.85714287,0.8452380994955699,0.0,0.04951038364870047,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.05037996740050427,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.051410004234073305,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.08191032000772741,False,0.0,False
